classname	gbflux	psfmagr	flag_class	z	RA	DEC	bii
GB6J162424+574124	585	19.706	1	0.789000	246.103363	57.687859	42.0711
GB6J162433+565238	183	17.947	6	0.000000	246.134090	56.874447	42.2763
GB6J162437+141616	37	20.095	0	0.000000	246.151285	14.263554	38.8973
GB6J162440+625949	72	18.709	1	1.712520	246.175890	62.992084	40.3681
GB6J162443+111019	88	20.048	0	0.000000	246.184960	11.167153	37.5755
GB6J162507+090220	80	18.462	1	1.818300	246.279402	9.044269	36.5460
GB6J162509+405345	110	15.320	4	0.030300	246.293020	40.892872	44.3721
GB6J162518+054553	41	20.169	0	0.000000	246.333361	5.767430	34.9492
GB6J162525+245018	35	22.556	0	0.000000	246.359310	24.837914	42.2181
GB6J162531+571543	67	21.124	0	0.000000	246.387005	57.261818	42.0405
GB6J162537+050702	76	20.409	0	0.000000	246.404314	5.113621	34.5664
GB6J162537+522934	32	20.706	0	0.000000	246.409120	52.496304	43.1300
GB6J162542+411835	107	19.265	1	0.703910	246.425686	41.311409	44.2695
GB6J162547+201752	54	17.537	1	1.449410	246.444311	20.288595	40.8179
GB6J162552+402723	54	16.065	4	0.029180	246.458187	40.488724	44.2464
GB6J162553+434700	123	18.349	1	1.048000	246.472120	43.787178	44.1617
GB6J162607+504902	80	21.732	4	0.521890	246.532431	50.817394	43.3572
GB6J162612+115951	46	22.021	0	0.000000	246.549854	11.997519	37.6095
GB6J162612+512044	35	17.392	1	0.179000	246.548395	51.343922	43.2579
GB6J162634+544209	96	19.220	0	0.000000	246.642094	54.701851	42.5323
GB6J162636+131045	37	19.571	0	0.000000	246.651821	13.178124	38.0127
GB6J162636+580914	315	16.900	1	0.748000	246.655140	58.154907	41.6603
GB6J162711+314407	76	20.361	1	0.732320	246.799564	31.733162	43.2661
GB6J162719+061157	58	20.466	0	0.000000	246.830235	6.202318	34.7284
GB6J162734+415445	53	21.071	0	0.000000	246.897812	41.914841	43.9097
GB6J162737+121550	198	19.544	0	0.000000	246.904306	12.268641	37.4102
GB6J162745+480337	65	21.394	1	2.323980	246.942558	48.056927	43.4812
GB6J162759+434707	52	22.248	0	0.000000	246.995287	43.784359	43.7846
GB6J162805+252627	59	18.436	1	0.994880	247.021694	25.443554	41.7929
GB6J162815+224748	396	21.602	0	0.000000	247.063494	22.799265	41.0393
GB6J162818+351045	30	18.369	1	0.714810	247.070646	35.173244	43.4801
GB6J162827+140225	53	17.956	1	1.252670	247.117195	14.041786	37.9502
GB6J162837+473419	160	20.755	1	1.632260	247.156277	47.569561	43.3919
GB6J162842+252831	47	18.204	4	0.220000	247.162657	25.465553	41.6753
GB6J162849+105924	75	18.356	0	0.000000	247.205572	10.990895	36.5968
GB6J162849+131729	34	18.661	4	0.118830	247.209892	13.296105	37.5658
GB6J162849+564133	119	18.128	1	1.250810	247.206430	56.687359	41.7561
GB6J162901+261421	37	23.046	0	0.000000	247.254868	26.242701	41.7866
GB6J162902+102021	48	16.402	0	0.000000	247.258902	10.336438	36.2632
GB6J162916+445638	35	19.421	1	1.548540	247.321444	44.947269	43.4920
GB6J162944+150005	141	21.129	0	0.000000	247.436657	15.005173	38.0471
GB6J162955+421125	48	20.992	1	1.364750	247.501488	42.180466	43.4582
GB6J162956+095959	33	21.970	1	5.000000	247.488670	10.006531	35.9145
GB6J163001+075509	96	19.465	0	0.000000	247.505064	7.916526	34.9505
GB6J163042+070059	154	19.285	1	0.736000	247.674236	7.019194	34.3820
GB6J163043+522157	73	17.017	6	0.000000	247.679787	52.360729	42.3933
GB6J163055+001516	51	20.474	0	0.000000	247.731028	0.260996	30.9426
GB6J163103+243901	50	19.916	0	0.000000	247.770939	24.656231	40.9333
GB6J163110+064237	58	17.662	0	0.000000	247.793140	6.708381	34.1308
GB6J163116+492740	422	19.108	1	0.520000	247.818918	49.460972	42.7388
GB6J163119+105203	145	20.942	0	0.000000	247.828245	10.867352	35.9925
GB6J163128+225921	74	20.711	0	0.000000	247.868872	22.993723	40.3855
GB6J163129+532232	58	21.092	1	0.847060	247.866755	53.378399	42.1000
GB6J163132+445839	83	22.005	0	0.000000	247.884893	44.980362	43.0921
GB6J163132+502815	65	20.643	1	2.348000	247.882090	50.472916	42.5642
GB6J163136+302327	36	18.733	1	1.263660	247.906380	30.394810	42.1062
GB6J163158+193335	35	22.615	0	0.000000	247.978964	19.562651	39.2167
GB6J163219+343713	30	22.211	0	0.000000	248.076267	34.622906	42.6002
GB6J163257+161605	121	19.474	1	0.849130	248.242092	16.265850	37.8122
GB6J163317+503026	43	17.877	0	0.000000	248.316622	50.510685	42.2852
GB6J163319+211257	41	18.956	1	0.198000	248.332272	21.214583	39.4392
GB6J163342+561815	38	20.026	0	0.000000	248.422651	56.300346	41.1933
GB6J163355+153446	99	19.587	1	2.435840	248.477382	15.583349	37.3443
GB6J163355+312120	32	19.974	0	0.000000	248.481130	31.352533	41.7902
GB6J163407+043142	62	22.440	0	0.000000	248.533230	4.534327	32.4351
GB6J163412+320339	248	17.458	1	2.333550	248.553285	32.059845	41.8474
GB6J163420+350015	38	20.580	0	0.000000	248.589620	35.008125	42.2267
GB6J163433+103925	47	20.911	0	0.000000	248.641577	10.657337	35.1816
GB6J163447+010354	35	21.079	0	0.000000	248.697710	1.068802	30.5422
GB6J163451+182219	71	22.385	0	0.000000	248.714047	18.372070	38.1558
GB6J163506+345902	83	19.827	0	0.000000	248.778190	34.981197	42.0701
GB6J163515+380813	3221	17.645	1	1.814000	248.814554	38.134583	42.3363
GB6J163528+080607	85	19.400	0	0.000000	248.868313	8.100492	33.8380
GB6J163540+183109	141	17.697	0	0.000000	248.913174	18.517702	38.0297
GB6J163548+362925	82	20.999	1	3.647180	248.946819	36.491653	42.0958
GB6J163611+262345	57	18.670	1	1.145150	249.038515	26.385866	40.2711
GB6J163611+283513	36	19.101	4	0.258020	249.051104	28.586813	40.7695
GB6J163620+190418	122	22.535	0	0.000000	249.085808	19.069651	38.0669
GB6J163626+361507	32	18.833	1	0.909120	249.104090	36.249432	41.9459
GB6J163629+041727	70	19.965	0	0.000000	249.122658	4.289864	31.8031
GB6J163637+211259	421	19.379	1	1.802000	249.159107	21.215464	38.7079
GB6J163641+092513	85	19.138	0	0.000000	249.173355	9.416448	34.1648
GB6J163641+464713	31	18.452	1	2.529860	249.168949	46.785332	42.0947
GB6J163646+355801	53	19.196	1	1.909030	249.193354	35.962154	41.8444
GB6J163650+161637	41	19.476	0	0.000000	249.203968	16.269874	36.9577
GB6J163655+181709	33	19.854	0	0.000000	249.240017	18.289173	37.6592
GB6J163716+422155	44	21.815	0	0.000000	249.315176	42.372902	42.1159
GB6J163719+272607	40	19.136	0	0.000000	249.328565	27.435440	40.2721
GB6J163727+161315	45	19.765	4	0.350840	249.364700	16.221363	36.7964
GB6J163731+195037	120	18.966	1	1.956970	249.380665	19.840063	38.0653
GB6J163736+102054	30	23.123	0	0.000000	249.399033	10.347577	34.3763
GB6J163738+300508	58	19.560	0	0.000000	249.409532	30.085358	40.7725
GB6J163744+471739	1244	19.305	1	0.735000	249.438057	47.292728	41.8781
GB6J163755+250922	36	17.799	1	1.108430	249.480114	25.158426	39.5722
GB6J163755+253208	68	22.851	0	0.000000	249.480829	25.527130	39.6685
GB6J163817+412728	31	19.919	1	2.227820	249.572410	41.458298	41.9099
GB6J163828+223858	56	18.305	4	0.174880	249.633750	22.641167	38.7270
GB6J163828+363610	50	20.222	1	0.838600	249.615469	36.604347	41.5723
GB6J163917+412858	48	20.343	1	0.690560	249.815884	41.476028	41.7280
GB6J163939+535801	345	19.693	1	1.977000	249.916020	53.963089	40.8027
GB6J163942+163226	322	21.250	0	0.000000	249.925575	16.539383	36.4162
GB6J163945+004254	37	22.099	0	0.000000	249.949179	0.704096	29.2826
GB6J163955+155630	53	20.633	0	0.000000	249.984484	15.937124	36.1377
GB6J163955+470533	136	18.212	1	0.860000	249.983253	47.089882	41.5211
GB6J163956+112758	96	19.346	4	0.079180	249.984856	11.466297	34.3391
GB6J164012+193622	85	19.467	1	0.774980	250.055809	19.605639	37.3880
GB6J164017+535644	31	18.870	1	1.402990	250.080872	53.947304	40.7095
GB6J164026+490036	38	19.797	0	0.000000	250.101643	49.009918	41.3042
GB6J164029+394704	1117	19.554	1	1.660000	250.123472	39.779453	41.4236
GB6J164032+541948	49	17.979	1	2.869940	250.139895	54.328697	40.6136
GB6J164044+294802	50	20.437	4	0.376100	250.184813	29.798481	40.0568
GB6J164054+285636	63	20.566	1	1.428310	250.231962	28.941883	39.8358
GB6J164054+314327	41	19.543	1	0.956500	250.225668	31.725006	40.3913
GB6J164058+114412	259	16.811	0	0.000000	250.245380	11.734512	34.2215
GB6J164121+005022	42	17.832	0	0.000000	250.339365	0.848726	29.0225
GB6J164124+225714	446	18.936	1	2.063000	250.355129	22.951134	38.1845
GB6J164132+400700	69	21.094	0	0.000000	250.379877	40.114159	41.2459
GB6J164142+113647	47	23.277	0	0.000000	250.428686	11.610394	34.0064
GB6J164144+393456	52	19.702	1	0.539310	250.448084	39.584259	41.1626
GB6J164148+334515	67	19.030	1	2.750290	250.450344	33.753372	40.5376
GB6J164157+511603	114	18.620	1	2.615070	250.482245	51.263023	40.8361
GB6J164210+020830	45	22.027	0	0.000000	250.547375	2.136111	29.4978
GB6J164212+244210	30	22.299	0	0.000000	250.554743	24.706656	38.5119
GB6J164220+315500	34	18.422	0	0.000000	250.579004	31.909462	40.1286
GB6J164221+632224	31	19.675	0	0.000000	250.599031	63.375027	38.3543
GB6J164229+325428	33	19.736	0	0.000000	250.607672	32.907864	40.2751
GB6J164239+252316	515	18.295	1	1.725000	250.668383	25.385475	38.5969
GB6J164248+524126	35	19.875	0	0.000000	250.706148	52.687447	40.5238
GB6J164258+394842	8719	15.411	1	0.593000	250.745030	39.810276	40.9487
GB6J164301+005557	38	21.627	0	0.000000	250.758276	0.946271	28.7127
GB6J164327+410359	38	20.110	1	3.863840	250.859327	41.062073	40.9293
GB6J164328+015426	83	20.352	0	0.000000	250.863848	1.910887	29.1111
GB6J164331+254211	47	16.737	4	0.057090	250.884390	25.701861	38.4930
GB6J164333+304837	41	17.768	1	0.184040	250.882988	30.809908	39.6686
GB6J164339+344817	86	23.437	0	0.000000	250.917864	34.801510	40.3066
GB6J164352+154551	64	19.581	0	0.000000	250.971193	15.768882	35.1957
GB6J164420+454644	109	18.150	6	0.225000	251.083231	45.779003	40.8170
GB6J164425+185228	36	21.168	0	0.000000	251.107092	18.878767	36.2067
GB6J164429+024200	122	20.226	0	0.000000	251.125145	2.698622	29.2792
GB6J164430+234742	339	9.895	1	0.145000	251.122875	23.799917	37.7592
GB6J164434+391549	77	19.853	1	1.581470	251.143656	39.268032	40.6047
GB6J164440+220146	124	20.323	0	0.000000	251.163540	22.037247	37.1953
GB6J164442+261904	99	18.024	1	0.144000	251.177244	26.320351	38.3999
GB6J164452+181300	392	19.478	1	0.790150	251.218472	18.221466	35.8773
GB6J164459+253626	400	21.481	0	0.000000	251.246109	25.608511	38.1538
GB6J164520+114427	55	22.006	0	0.000000	251.334743	11.739198	33.2562
GB6J164520+372013	40	20.718	4	0.400530	251.321840	37.339173	40.2917
GB6J164535+113543	40	18.889	0	0.000000	251.391192	11.595206	33.1453
GB6J164536+464121	82	19.573	0	0.000000	251.395884	46.704727	40.5745
GB6J164555+111342	295	20.753	0	0.000000	251.477823	11.231290	32.9143
GB6J164557+633014	481	20.134	1	2.379000	251.493960	63.503040	37.9343
GB6J164607+004211	172	16.863	0	0.000000	251.529035	0.707579	27.9281
GB6J164612+153701	74	21.436	1	2.855000	251.552610	15.616551	34.6202
GB6J164621+400438	31	24.741	0	0.000000	251.591435	40.074429	40.3184
GB6J164656+405921	395	19.557	1	0.835000	251.736918	40.988106	40.2643
GB6J164709+630524	35	22.162	0	0.000000	251.798115	63.085529	37.9121
GB6J164719+262730	81	19.407	0	0.000000	251.834850	26.453924	37.8651
GB6J164733+270607	284	21.633	1	0.282100	251.890011	27.099539	37.9817
GB6J164734+494954	191	16.818	1	0.047000	251.895475	49.833496	40.0757
GB6J164800+222445	330	22.454	4	0.822730	252.006397	22.409197	36.5683
GB6J164802+625746	68	21.882	0	0.000000	252.012062	62.962166	37.8496
GB6J164811+303112	41	22.329	0	0.000000	252.051258	30.519876	38.6259
GB6J164816+214057	64	19.466	6	3.214440	252.071114	21.684965	36.2850
GB6J164819+185410	122	22.687	0	0.000000	252.085619	18.900097	35.3460
GB6J164830+410407	197	18.616	1	0.852000	252.121925	41.068211	39.9789
GB6J164856+460341	30	20.310	1	5.360000	252.121925	46.062599	0.00000
GB6J164922+523523	46	17.303	6	0.000000	252.354126	52.587501	39.5428
GB6J164927+041200	399	21.449	0	0.000000	252.365312	4.201106	28.9348
GB6J164938+744237	108	18.921	0	0.000000	252.420645	74.712395	33.9680
GB6J164950+465010	49	22.542	0	0.000000	252.461014	46.828205	39.8418
GB6J164951+325846	65	18.639	1	0.710890	252.470484	32.970890	38.7452
GB6J164958+485726	68	19.642	0	0.000000	252.491855	48.954266	39.7431
GB6J165001+160330	30	20.182	0	0.000000	252.496290	16.059555	33.9490
GB6J165006+414047	136	17.720	1	0.585000	252.522840	41.675678	39.7128
GB6J165019+081248	48	20.297	0	0.000000	252.586241	8.210661	30.6095
GB6J165050+432638	33	20.647	1	3.215591	252.711496	43.434807	39.6488
GB6J165114+095555	62	18.671	0	0.000000	252.809744	9.941292	31.1774
GB6J165115+281633	40	22.474	0	0.000000	252.823992	28.268331	37.4665
GB6J165138+400227	49	17.435	1	2.343000	252.906361	40.038609	39.3121
GB6J165202+623204	85	19.299	1	1.633000	253.006325	62.535854	37.5107
GB6J165205+052321	43	21.450	0	0.000000	253.025093	5.373621	28.9155
GB6J165220+213419	34	21.700	0	0.000000	253.083715	21.573149	35.3572
GB6J165223+481909	32	22.113	0	0.000000	253.100681	48.315590	39.3688
GB6J165232+401358	111	20.653	1	0.902230	253.138390	40.232872	39.1511
GB6J165248+280657	34	20.011	0	0.000000	253.204708	28.118645	37.1047
GB6J165248+363149	44	19.234	6	0.648000	253.201847	36.536816	38.7041
GB6J165253+111856	55	17.735	0	0.000000	253.226595	11.314819	31.3964
GB6J165258+390239	330	21.206	1	1.299000	253.243790	39.047169	38.9633
GB6J165258+464534	32	19.377	0	0.000000	253.240414	46.763653	39.3093
GB6J165306+223817	49	21.546	1	0.802540	253.277950	22.630854	35.5196
GB6J165323+250551	34	18.304	1	1.006670	253.348703	25.091606	36.1848
GB6J165324+353722	31	19.134	0	0.000000	253.347645	35.622475	38.4590
GB6J165329+310746	158	17.489	1	1.298000	253.374624	31.132479	37.6406
GB6J165353+394541	1375	13.369	6	0.033000	253.467579	39.760174	38.8590
GB6J165354+243249	64	22.046	0	0.000000	253.472586	24.543024	35.9208
GB6J165411+473828	45	21.237	0	0.000000	253.551149	47.643303	39.0853
GB6J165414+434319	46	18.294	4	0.164890	253.552122	43.719574	39.0498
GB6J165442+420917	32	21.955	0	0.000000	253.680325	42.155491	38.8803
GB6J165451+150238	97	18.276	1	0.290000	253.716002	15.049200	32.4763
GB6J165459+475535	37	20.860	0	0.000000	253.757200	47.927734	38.9413
GB6J165518+423349	125	20.833	0	0.000000	253.828297	42.561062	38.7948
GB6J165518+434404	37	19.251	0	0.000000	253.839483	43.725136	38.8425
GB6J165542+324414	67	19.673	6	1.401870	253.928404	32.738964	37.4987
GB6J165543+194846	169	19.849	1	3.261374	253.931523	19.813088	34.0258
GB6J165547+444735	35	17.261	1	0.076000	253.947315	44.790199	38.8006
GB6J165550+243248	62	22.061	1	1.306120	253.958502	24.544327	35.4980
GB6J165555+310614	41	22.093	0	0.000000	253.972835	31.115593	37.1363
GB6J165605+151514	105	20.787	0	0.000000	254.021702	15.253881	32.2837
GB6J165628+491207	53	19.239	1	2.175210	254.114742	49.198200	38.6706
GB6J165634+182624	349	20.091	1	2.551000	254.142036	18.440653	33.3607
GB6J165639+385959	32	21.378	0	0.000000	254.169216	39.000709	38.2434
GB6J165645+280707	33	20.526	0	0.000000	254.189615	28.119259	36.2630
GB6J165656+154354	61	19.922	0	0.000000	254.241543	15.730168	32.2713
GB6J165714+260034	45	20.168	0	0.000000	254.309235	26.008041	35.6070
GB6J165725+003630	40	20.141	0	0.000000	254.343967	0.614750	25.4513
GB6J165728+741302	51	18.185	4	0.159000	254.383478	74.214081	33.6573
GB6J165730+203040	42	21.496	1	6.092420	254.376898	20.515024	33.8699
GB6J165736+185830	40	18.205	1	1.381140	254.396954	18.979611	33.3254
GB6J165746+480832	738	21.854	1	1.669000	254.445333	48.142513	38.4775
GB6J165754+232231	47	20.762	4	0.484080	254.478865	23.371639	34.6951
GB6J165801+344330	474	17.988	1	1.939000	254.505930	34.724564	37.3823
GB6J165802+473749	1244	17.753	1	1.610000	254.511595	47.630348	38.4383
GB6J165803+360503	52	18.070	1	2.116000	254.510937	36.084488	37.5956
GB6J165842+113638	109	23.379	0	0.000000	254.675102	11.611406	30.2334
GB6J165845+665324	121	19.812	0	0.000000	254.691295	66.885323	35.7541
GB6J165913+171418	142	18.903	1	2.011460	254.807711	17.237522	32.3342
GB6J165924+262934	520	18.166	1	0.794800	254.850626	26.493626	35.2725
GB6J165926+150318	40	20.008	0	0.000000	254.861898	15.054527	31.4589
GB6J165933+172613	95	21.295	0	0.000000	254.887791	17.441263	32.3380
GB6J165948+130518	76	22.228	0	0.000000	254.952793	13.090589	30.5968
GB6J170010+172310	37	21.773	0	0.000000	255.043945	17.392903	32.1817
GB6J170057+661242	91	21.854	0	0.000000	255.246649	66.207642	35.7073
GB6J170107+284734	34	22.406	0	0.000000	255.276203	28.781319	35.5018
GB6J170111+353334	50	18.541	1	0.501000	255.301552	35.564842	36.8806
GB6J170123+395432	150	16.173	6	0.507000	255.352650	39.910301	37.4338
GB6J170155+222721	37	17.839	1	0.196970	255.492697	22.444954	33.5190
GB6J170209+264314	71	17.906	6	0.000000	255.540133	26.720764	34.7410
GB6J170216+360306	34	22.042	0	0.000000	255.563193	36.059799	36.7516
GB6J170334+261517	38	23.694	0	0.000000	255.892525	26.253115	34.3089
GB6J170414+203241	54	21.599	0	0.000000	256.061697	20.541786	32.3935
GB6J170449+713840	43	18.129	6	0.350000	256.195736	71.638222	33.9577
GB6J170504+353747	34	23.140	0	0.000000	256.274614	35.633057	36.1121
GB6J170535+115903	30	19.858	0	0.000000	256.395550	11.979684	28.8564
GB6J170547+730823	53	23.098	0	0.000000	256.460838	73.132446	33.4482
GB6J170559+413207	52	20.580	0	0.000000	256.500835	41.533222	36.7364
GB6J170618+265440	42	20.647	0	0.000000	256.579170	26.915821	33.9024
GB6J170620+120837	198	24.802	0	0.000000	256.585379	12.149948	28.7580
GB6J170636+095346	238	19.253	0	0.000000	256.653042	9.899899	27.7469
GB6J170649+300414	34	19.425	1	2.072930	256.710177	30.070169	34.6048
GB6J170716+453607	461	17.140	1	0.645000	256.823988	45.602936	36.8058
GB6J170726+231241	42	22.662	0	0.000000	256.856060	23.205996	32.5678
GB6J170731+164858	140	18.415	0	0.000000	256.881466	16.812420	30.3355
GB6J170732+112206	117	19.751	1	2.406000	256.885328	11.366872	28.1646
GB6J170744+220048	56	21.994	1	1.593210	256.933994	22.013842	32.1171
GB6J170745+133117	412	17.238	1	0.936000	256.940145	13.518116	29.0011
GB6J170753+184642	258	19.413	0	0.000000	256.973934	18.777506	30.9736
GB6J170801+140246	250	20.067	0	0.000000	257.006693	14.042786	29.1522
GB6J170801+334648	111	18.262	1	1.345390	257.005205	33.779564	35.1777
GB6J170808+252626	146	21.541	4	0.018890	257.038508	25.439014	33.0879
GB6J170816+432107	34	22.843	0	0.000000	257.085171	43.352348	36.4715
GB6J170825+110510	73	18.818	0	0.000000	257.108145	11.081414	27.8462
GB6J170841+430907	33	19.899	1	2.658680	257.171831	43.152889	36.3919
GB6J170844+003459	396	20.810	1	0.449000	257.186022	0.585970	22.9682
GB6J170940+431845	117	19.038	1	1.027000	257.421198	43.312374	36.2246
GB6J171008+274201	31	20.972	4	0.441750	257.537470	27.711161	33.3005
GB6J171008+701647	46	19.211	0	0.000000	257.545538	70.280907	33.8928
GB6J171100+134807	54	20.803	0	0.000000	257.750730	13.804811	28.3951
GB6J171103+383016	36	20.525	1	4.000000	257.773075	38.501206	35.3920
GB6J171127+304006	58	20.232	1	0.713260	257.861681	30.667856	33.7845
GB6J171137+194812	37	21.112	0	0.000000	257.905140	19.804653	30.5151
GB6J171149+733410	50	20.994	0	0.000000	257.969427	73.567963	32.9098
GB6J171205+105811	68	18.207	0	0.000000	258.027163	10.964526	26.9792
GB6J171209+605341	91	19.170	1	1.693300	258.051567	60.891369	35.4539
GB6J171257+720419	49	21.588	0	0.000000	258.231383	72.066658	33.2318
GB6J171305+001601	54	18.487	0	0.000000	258.267803	0.270618	21.8708
GB6J171322+325624	50	17.536	1	0.101300	258.344107	32.941113	33.9086
GB6J171332+215607	57	18.775	0	0.000000	258.385792	21.932760	30.8192
GB6J171507+361952	93	20.197	1	0.555000	258.784876	36.330616	34.2372
GB6J171521+214547	306	21.353	1	4.011000	258.838549	21.758808	30.3650
GB6J171523+572434	35	15.731	5	0.027000	258.845730	57.411198	35.3990
GB6J171531+632341	37	18.178	1	2.182000	258.899803	63.393333	34.7196
GB6J171605+212146	37	18.578	0	0.000000	259.023256	21.370115	30.0722
GB6J171609+533137	53	20.248	0	0.000000	259.042854	53.523987	35.4722
GB6J171610+215203	703	19.964	1	0.358000	259.046631	21.870457	30.2204
GB6J171613+683636	838	17.954	1	0.777000	259.058075	68.610764	33.7498
